company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,price_amount,price_currency_code
/organization/dachis-group,Dachis Group,Advertising|Big Data|Enterprise Software|Social Media Marketing,USA,TX,Austin,Austin,/organization/sprinklr,Sprinklr,Advertising|Analytics|Blogging Platforms|Enterprise Software|Facebook Applications|Social CRM|Social Media|Social Media Management|Social Media Marketing|Twitter Applications,USA,NY,New York City,New York,2014-02-19,2014-02,,USD
/organization/dactique,Dactique,,,,,,/organization/its-learning,its learning,Application Platforms|Education|SaaS,NOR,7,NOR - Other,Bergen,2011-05-03,2011-05,,USD
/organization/dad,DAD,Advertising,GBR,H9,London,London,/organization/sapientnitro,SapientNitro,Enterprise Software,USA,MA,Boston,Boston,2011-09-08,2011-09,26000000,GBP
/organization/daegis,Daegis,Software,USA,TX,Dallas,Irving,/organization/opentext,OpenText Corporation,Information Services|Information Technology|Software,CAN,ON,Toronto,Waterloo,2015-10-08,2015-10,,USD
/organization/daewoo-international,Daewoo International,Trading,KOR,11,Seoul,Seoul,/organization/posco-2,Posco,Manufacturing,KOR,11,Seoul,Seoul,2010-08-31,2010-08,,USD
/organization/dagaz-technologies,DAGAZ Technologies,,,,,,/organization/cisco,Cisco,Communications Infrastructure|Data Center Infrastructure|Hardware|Networking|Software,USA,CA,SF Bay Area,San Jose,1997-07-29,1997-07,126000000,USD
/organization/dahoodbuzz-com,dahoodbuzz.com,,,,,,/organization/clicker-inc,Clicker Inc,Public Relations,,,,,2011-04-04,2011-04,,USD
/organization/daily-deal-pros,Daily Deal Pros,Advertising|Software,USA,MN,Minneapolis,Wayzata,/organization/one-loyalty-network,One Loyalty Network,Email|Incentives|Loyalty Programs|Messaging|Sales and Marketing|SMS|Software,USA,MN,Minneapolis,Wayzata,2013-05-01,2013-05,,USD
/organization/daily-deal-squad,Daily Deal Squad,,USA,GA,Atlanta,Alpharetta,/organization/crowdsavings,CrowdSavings.com,E-Commerce|Group Buying|Social Buying,USA,FL,Tampa,Tampa,2011-06-07,2011-06,,USD
/organization/daily-fill,Daily Fill,Blogging Platforms|Celebrity|Chat|Curated Web,,,,,/organization/charlie,Charlie,Digital Media|Media|Non Profit,USA,CA,Los Angeles,Los Angeles,2011-07-01,2011-07,,USD
/organization/dailybooth,DailyBooth,Photo Sharing|Public Relations,USA,CA,SF Bay Area,San Francisco,/organization/airbnb,Airbnb,Hotels|Travel,USA,CA,SF Bay Area,San Francisco,2012-07-24,2012-07,,USD
/organization/dailyburn,DailyBurn,Exercise|Finance|Fitness|Health and Wellness|Nutrition|Social Network Media,USA,NY,New York City,New York,/organization/mindspark-interactive-network,Mindspark Interactive Network,Curated Web,USA,NY,New York City,Yonkers,2010-05-20,2010-05,,USD
/organization/dailycandy,DailyCandy,Curated Web|Email|Internet,USA,NY,New York City,New York,/organization/comcast,Comcast,Web Hosting,USA,PA,Philadelphia,Philadelphia,2008-08-05,2008-08,125000000,USD
/organization/dailydeal,DailyDeal,Curated Web,DEU,16,Berlin,Berlin,/organization/google,Google,Blogging Platforms|Email|Information Technology|Search|Software|Video Streaming,USA,CA,SF Bay Area,Mountain View,2011-09-19,2011-09,,USD
/organization/dailylit,DailyLit,Distributors|Publishing,USA,CA,SF Bay Area,San Francisco,/organization/plympton,Plympton,Entertainment|Mobile|Publishing,USA,CA,SF Bay Area,San Francisco,2013-02-13,2013-02,,USD
/organization/dailymotion,Dailymotion,Hardware|News|Social Media|Video,,,,,/organization/orange,Orange,Mobile|Service Providers|Telecommunications,FRA,A8,Paris,Paris,2013-02-22,2013-02,168000000,USD
/organization/dailymotion,Dailymotion,Hardware|News|Social Media|Video,,,,,/organization/vivendiuniversal,Vivendi,Games|Media|Telecommunications,FRA,A6,,,2015-06-30,2015-06,,USD
/organization/dailystrength,DailyStrength,Curated Web,USA,CA,Los Angeles,Los Angeles,/organization/hsw-international,HSW International,Curated Web,USA,GA,Atlanta,Atlanta,2008-12-03,2008-12,3125000,USD
/organization/dailystrength,DailyStrength,Curated Web,USA,CA,Los Angeles,Los Angeles,/organization/sharecare,Sharecare,Health and Wellness,USA,GA,Atlanta,Atlanta,2010-10-01,2010-10,,USD
/organization/daimlerchrysler-venture,DaimlerChrysler Venture,,,,,,/organization/cipio-partners,Cipio Partners,,DEU,2,Munich,Munich,2004-11-18,2004-11,,USD
/organization/dainese,Dainese,Public Safety|Specialty Retail|Sporting Goods,ITA,17,ITA - Other,Molveno,/organization/investcorp-gulf-investments,Investcorp Gulf Investments,,USA,NY,New York City,New York,2014-11-05,2014-11,163000000,USD
/organization/dako-denmark,Dako Denmark,Biotechnology|Health Diagnostics,DNK,17,DNK - Other,Glostrup,/organization/agilent,Agilent Technologies,Biotechnology|Computers|Hardware|Health Diagnostics,USA,DE,"Wilmington, Delaware",Wilmington,2012-06-21,2012-06,2200000000,USD
/organization/daksh-eservices,Daksh eServices,Outsourcing,USA,CA,SF Bay Area,Sunnyvale,/organization/ibm,IBM (International Business Machines),Information Services|Information Technology|Software,USA,NY,New York City,Armonk,2004-04-07,2004-04,,USD
/organization/daksh-infosoft,Daksh Infosoft,Advertising|Web Design|Web Development,IND,24,Jaipur,Jaipur,/organization/ibm,IBM (International Business Machines),Information Services|Information Technology|Software,USA,NY,New York City,Armonk,2004-04-07,2004-04,,USD
/organization/dallas-semiconductor-philippines,Dallas Semiconductor,Design|Manufacturing|Semiconductors,USA,TX,Dallas,Dallas,/organization/maxim-integrated-products,Maxim Integrated Products,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,2002-01-02,2002-01,,USD
/organization/dalsa,DALSA,Software,CAN,ON,Toronto,Waterloo,/organization/teledyne-technologies,Teledyne Technologies,Services|Technology|Telecommunications,USA,CA,Los Angeles,Thousand Oaks,2010-12-22,2010-12,341000000,CAD
/organization/damasio-educacional,Damasio Educacional,EdTech|Education|Services,,,,,/organization/devry-education-group,DeVry Education Group,,USA,IL,Chicago,Downers Grove,2014-12-16,2014-12,,USD
/organization/dameware-development,DameWare Development,Software,USA,TX,Austin,Austin,/organization/solarwinds,SolarWinds,Software,USA,TX,Austin,Austin,2011-12-15,2011-12,,USD
/organization/damntheradio,damntheradio,Curated Web|Facebook Applications,USA,CA,SF Bay Area,San Francisco,/organization/fanbridge,FanBridge,Brand Marketing|Entertainment|Film|Games|Music|Sports|Television,USA,NY,New York City,New York,2010-12-31,2010-12,,USD
/organization/dan-net-a-s,Dan Net A/S,,DNK,17,DNK - Other,Birkerød,/organization/mach,Mach,Business Analytics|Telecommunications|User Experience Design,FRA,A1,FRA - Other,Lux,2004-07-23,2004-07,,USD
/organization/dana-automotive-aftermarket-group,Dana Automotive Aftermarket Group,,USA,OH,Toledo,Toledo,/organization/the-cypress-group,The Cypress Group,Venture Capital,USA,NY,New York City,New York,2004-07-09,2004-07,1100000000,USD
/organization/dana-corporation,Dana Corporation,,,,,,/organization/riverside,Riverside Company,Crowdfunding|Financial Services|Investment Management,USA,GA,Atlanta,Atlanta,2002-10-30,2002-10,,USD
/organization/dandelion,Dandelion,Advertising Platforms|Marketplaces|Social Commerce,USA,NY,New York City,New York,/organization/metric-collective,Metric Collective,,USA,NY,New York City,New York,2015-04-01,2015-04,,USD
/organization/danger,Danger,Software,USA,CA,SF Bay Area,Palo Alto,/organization/microsoft,Microsoft,Software|Video Games,USA,WA,Seattle,Redmond,2008-02-11,2008-02,500000000,USD
/organization/danisco-a-s,Danisco A/S,Biotechnology|Dietary Supplements|Health and Wellness,DNK,17,Copenhagen,Copenhagen,/organization/dupont,DuPont,Agriculture|Automotive|Business Services|Investment Management,USA,DE,"Wilmington, Delaware",Wilmington,2011-01-09,2011-01,6300000000,USD
/organization/danoo,Danoo,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/rmg-networks,RMG Networks,Advertising,USA,TX,Dallas,Plano,2009-08-19,2009-08,,USD
/organization/dantz-development-corporation,Dantz Development Corporation,Databases|Data Security|Software,USA,CA,SF Bay Area,Walnut Creek,/organization/emc,EMC,Big Data|Enterprise Software|Infrastructure,USA,MA,Boston,Hopkinton,2004-10-12,2004-10,,USD
/organization/danube,Danube,Software,USA,OR,"Portland, Oregon",Portland,/organization/collabnet,CollabNet,Enterprise Software,USA,CA,SF Bay Area,Brisbane,2010-02-22,2010-02,,USD
/organization/danube-foods-group,Danube Foods Group,,,,,,/organization/mid-europa-partners,Mid Europa Partners,Anything Capital Intensive|Venture Capital,,,,,2015-02-02,2015-02,,USD
/organization/danubius-radio,Danubius Radio,,HUN,5,Budapest,Budapest,/organization/advent-international,Advent International,,USA,MA,Boston,Boston,2003-05-23,2003-05,35000000,USD
/organization/daou-systems,Daou Systems,Computers|Healthcare Services|Hospitals,USA,PA,Philadelphia,Exton,/organization/proxicom,Proxicom,Internet,USA,VA,"Washington, D.C.",Reston,2005-08-11,2005-08,,USD
/organization/dapper,Dapper,Advertising|Music|Web Tools,USA,CA,SF Bay Area,San Francisco,/organization/yahoo,Yahoo!,Email|Internet|Photography|Portals|Search|Technology,USA,CA,SF Bay Area,Sunnyvale,2010-10-05,2010-10,55000000,USD
/organization/daptiv,Daptiv,Collaboration|Project Management|SaaS|Software,USA,WA,Seattle,Seattle,/organization/parallax-capital,Parallax Capital,,USA,CA,Los Angeles,Laguna Hills,2010-07-27,2010-07,,USD
/organization/dara-biosciences,DARA BioSciences,Biotechnology,USA,NC,Raleigh,Raleigh,/organization/midatech,Midatech,Manufacturing,GBR,K2,London,Abingdon,2015-06-04,2015-06,20000000,GBP
/organization/darberry,Darberry,E-Commerce,RUS,48,Moscow,Moscow,/organization/groupon,Groupon,Advertising|Discounts|Internet|Local Commerce|Retail|Social Media|Technology,USA,IL,Chicago,Chicago,2010-08-17,2010-08,,USD
/organization/darby-corporate-solutions,Darby Corporate Solutions,Mobile,USA,CA,Anaheim,Aliso Viejo,/organization/telogis,Telogis,Enterprises|Enterprise Software|Fleet Management|Gps|Navigation|SaaS|Software|Transportation,USA,CA,Anaheim,Aliso Viejo,2009-02-09,2009-02,,USD
/organization/dare-3,Dare,,,,,,/organization/oliver-2,OLIVER,Advertising,GBR,H9,London,London,2015-10-02,2015-10,,USD
/organization/darjeelin,Darjeelin,Crowdsourcing|Online Travel|Ticketing|Travel,FRA,A8,Paris,Paris,/organization/voyage-prive,Voyage Prive,E-Commerce,FRA,B8,Aix-en-provence,Aix-en-provence,2014-09-17,2014-09,,USD
/organization/dash,Dash,Gps|Maps|Mobile|Navigation,USA,TX,TX - Other,Sunnyvale,/organization/blackberry,BlackBerry,Hardware + Software|Mobile|RIM|Wireless,CAN,ON,Toronto,Waterloo,2009-06-04,2009-06,8300000,USD
/organization/dash-carrier-services,dash Carrier Services,,USA,CO,Denver,Denver,/organization/bandwidth-com,Bandwidth,VoIP|Web Hosting,USA,NC,Raleigh,Raleigh,2011-02-22,2011-02,,USD
/organization/dashgo,DashGo,Analytics|Content|Distribution|Games|Music|Sales and Marketing|Virtual Currency,USA,CA,Los Angeles,Santa Monica,/organization/audiomicro,AudioMicro,Artists Globally|Audio|Games|Music,USA,CA,Los Angeles,Sherman Oaks,2014-12-15,2014-12,,USD
/organization/dashwire,Dashwire,Mobile,USA,WA,Seattle,Seattle,/organization/htc,HTC Corp,Hardware + Software|Mobile,TWN,4,TWN - Other,Taoyüan,2011-08-05,2011-08,18500000,USD
/organization/dasient,Dasient,Curated Web,USA,CA,SF Bay Area,Palo Alto,/organization/twitter,Twitter,Information Services|Messaging|MicroBlogging|Service Providers|SMS|Software,USA,CA,SF Bay Area,San Francisco,2012-01-24,2012-01,,USD
/organization/data-collection-ltd,Data Collection Ltd,,,,,,/organization/omg-plc,OMG plc,Computer Vision|Entertainment|Hardware + Software|Life Sciences|Technology,GBR,K2,London,Oxford,2007-07-26,2007-07,5000000,GBP
/organization/data-domain,Data Domain,Enterprise Software|Software,USA,MA,Boston,Hopkinton,/organization/emc,EMC,Big Data|Enterprise Software|Infrastructure,USA,MA,Boston,Hopkinton,2009-07-08,2009-07,2400000000,USD
/organization/data-explorers,Data Explorers,Analytics|Databases|Finance,GBR,H9,London,London,/organization/markit,Markit,Finance,GBR,H9,London,London,2012-04-02,2012-04,,USD
/organization/data-flow-media-systems,Data Flow Media Systems,,USA,TX,Dallas,Plano,/organization/innerworkings,InnerWorkings,Outsourcing|Software,USA,CA,SF Bay Area,San Francisco,2007-11-12,2007-11,,USD
/organization/data-foundations,Data Foundations,Data Integration|Enterprise Software|Software,USA,NJ,Newark,Teaneck,/organization/software-ag,Software AG,Big Data|Enterprises|Enterprise Software|Software,DEU,5,Frankfurt,Darmstadt,2010-10-18,2010-10,,USD
/organization/data-general-corporation,Data General Corporation,Computers|Design|Hardware|Manufacturing,USA,MA,Worcester,Westborough,/organization/emc,EMC,Big Data|Enterprise Software|Infrastructure,USA,MA,Boston,Hopkinton,1999-10-12,1999-10,1220000000,USD
/organization/data-impact,Data Impact,Software,USA,CA,Anaheim,Huntington Beach,/organization/transactis,Transactis,Software,USA,NC,Charlotte,Charlotte,2011-07-19,2011-07,,USD
/organization/data-integration,Data Integration,Public Relations,GBR,F2,London,Basingstoke,/organization/xchanging,Xchanging,Accounting|Finance|Financial Services|Outsourcing,USA,IL,Chicago,Chicago,2010-06-21,2010-06,,USD
/organization/data-management,Data Management,Enterprise Software,USA,IL,Peoria,Peoria Heights,/organization/meddata,MedData,Enterprise Software,USA,OH,Cleveland,Brecksville,2011-10-14,2011-10,,USD
/organization/data-marketplace,Data Marketplace,Curated Web,USA,,,,/organization/infochimps,Infochimps,Databases|Data Mining|Enterprises|Enterprise Software|Social Network Media|Software,USA,TX,Austin,Austin,2010-12-14,2010-12,,USD
/organization/data-security-systems-solutions,Data Security Systems Solutions,Information Security|Information Technology|IT and Cybersecurity|Security,SGP,,Singapore,Singapore,/organization/gemalto,Gemalto,Hardware + Software,NLD,7,Amsterdam,Amsterdam,2012-12-01,2012-12,,USD
/organization/data-transit-corporation,Data Transit Corporation,,USA,CA,SF Bay Area,San Jose,/organization/finisar,Finisar,Banking,USA,CA,SF Bay Area,Sunnyvale,2004-08-10,2004-08,,USD
/organization/data-transmission-network,Data Transmission Network,Software,USA,NE,Omaha,Omaha,/organization/telvent-git,Telvent Git,Information Technology|Services|Software|Technology,ESP,29,Madrid,Alcobendas,2008-09-15,2008-09,445000000,USD
/organization/data-tv-networks,Data TV Networks,Services,USA,CA,Sacramento,Mi Wuk Village,/organization/next-1-interactive,Next 1 Interactive,News,USA,FL,Ft. Lauderdale,Weston,2008-11-04,2008-11,,USD
/organization/databank,DataBank,Consulting|Information Technology|Risk Management,USA,TX,Dallas,Dallas,/organization/avista-capital-partners,Avista Capital Partners,,USA,NY,New York City,New York,2011-06-15,2011-06,,USD
/organization/databorough,Databorough,Software,CAN,ON,ON - Other,Wyebridge,/organization/fresche-legacy,Fresche Legacy,Consulting|Game|Professional Services,CAN,QC,Montreal,Montréal,2013-08-07,2013-08,,USD
/organization/datacash,DataCash Group,E-Commerce,GBR,H9,London,London,/organization/mastercard,MasterCard,Business Services|Cloud Data Services|Information Technology|Payments|Software,USA,NY,New York City,Purchase,2010-08-20,2010-08,520000000,USD
/organization/datacert,DataCert,Legal,USA,TX,Houston,Houston,/organization/wolters-kluwer,Wolters Kluwer,Information Services,NLD,,,,2014-04-07,2014-04,,USD
/organization/datacities,DataCities,Web Hosting,,,,,/organization/glowhost,GlowHost,Web Hosting,,,,,2009-04-13,2009-04,,USD
/organization/datadirect-technologies,DataDirect Technologies,Software,,,,,/organization/progress-software,Progress Software,Software,USA,MA,Boston,Bedford,2003-12-08,2003-12,,USD
/organization/dataflow,Dataflow,Human Resources,HKG,,Hong Kong,Hong Kong,/organization/eqt-holdings,EQT Holdings,Investment Management|Natural Gas Uses|Venture Capital,,,,,2014-07-24,2014-07,,USD
/organization/dataflow-workspace,Dataflow Workspace,,,,,,/organization/vendini,Vendini,Concerts|CRM|Email Marketing|Events|Mobile|Nightclubs|Non Profit|Performing Arts|Point of Sale|RFID|Sales and Marketing|Social Media|Sports|Theatre|Ticketing|Universities|Web CMS|Web Design|Web Hosting,USA,CA,SF Bay Area,San Francisco,2012-09-11,2012-09,,USD
/organization/datagardens,DataGardens,Information Technology|SaaS|Services|Visualization,CAN,AB,Edmonton,Edmonton,/organization/centurylink,CenturyLink,Public Relations,USA,LA,Monroe,Monroe,2014-12-08,2014-12,,USD
/organization/datakinetics,DataKinetics,,,,,,/organization/intel,Intel,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,2000-08-11,2000-08,,USD
/organization/datallegro,DATAllegro,Web Hosting,USA,CA,Anaheim,Aliso Viejo,/organization/microsoft,Microsoft,Software|Video Games,USA,WA,Seattle,Redmond,2008-07-25,2008-07,,USD
/organization/datalogix,Datalogix,Advertising,USA,CO,Denver,Westminster,/organization/oracle,Oracle Corporation,Enterprise Software|Hardware|Information Services|Information Technology|Software,USA,CA,SF Bay Area,Redwood Shores,2014-12-22,2014-12,1200000000,USD
/organization/datametrics-software,dataMetrics Software,Software,USA,MA,Boston,Harvard,/organization/certica-solutions,Certica Solutions,Education,USA,MA,Boston,Wakefield,2011-06-08,2011-06,,USD
/organization/datamine,Datamine,,GBR,M3,,,/organization/cae,CAE,Security,CAN,QC,Montreal,Montréal,2010-04-19,2010-04,,USD
/organization/datamirror,DataMirror,Software,CAN,ON,Toronto,Markham,/organization/ibm,IBM (International Business Machines),Information Services|Information Technology|Software,USA,NY,New York City,Armonk,2007-09-04,2007-09,,USD
/organization/datamonk,Datamonk,Mobile,,,,,/organization/hitfox-group,HitFox Group,Advertising|Big Data|Big Data Analytics|FinTech|Games|Incubators|Internet|Mobile|Mobile Games|Startups,,,,,2014-04-03,2014-04,,USD
/organization/datamyx,Datamyx,Automotive|Financial Services|Insurance,USA,FL,Palm Beaches,Boca Raton,/organization/deluxe,Deluxe Corp,E-Commerce,USA,MN,Minneapolis,Saint Paul,2015-10-19,2015-10,160000000,USD
